vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2348873	2798130	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2348873_2798130_singleton_obj.png	[]	[(0.18434963, 'sink'), (0.24848098, 'countertop')]	{'#occlusion': 1, '#bbox': 1}	{'counter': 4, 'countertop': 1, 'sink': 1}
2353312	847294	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2353312_847294_singleton_obj.png	[]	[(0.19416685, 'lunch box'), (0.32007623, 'salad'), (0.35741663, 'broccoli'), (0.43282235, 'lettuce')]	{'#occlusion': 1}	{'salad': 3, 'lunch box': 1, 'lettuce': 1, 'broccoli': 1, 'fruit': 1}
2370911	1888882	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2370911_1888882_singleton_obj.png	[]	[]	{'#bbox': 1}	{'train': 7}
2343625	2622783	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2343625_2622783_seed_ambiguous.png	['doors', 'cabinet doors']	[(0.03917159, 'gate'), (0.16753355, 'doors'), (0.76404625, 'cabinet doors')]	{}	{'cabinet': 5, 'doors': 1, 'cabinet doors': 1, 'gate': 1}
2392835	3825303	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2392835_3825303_seed_ambiguous.png	[]	[(0.112592585, 'headband'), (0.24137768, 'tennis player'), (0.3894532, 'person'), (0.52391165, 'kid'), (0.59217143, 'man'), (0.7494641, 'woman')]	{'#occlusion': 1}	{'tennis player': 1, 'person': 1, 'headband': 1, 'kid': 1, 'woman': 1, 'man': 1, 'girl': 1}
2395518	1204816	foodstuff.n.02	sauce	food, nutrient	http://object-naming-amore.upf.edu//2395518_1204816_supercat_ambiguous.png	[]	[]	{'#bbox': 1}	{'pizza': 7}
2339579	2126695	housing.n.01	teepee	structure, construction	http://object-naming-amore.upf.edu//2339579_2126695_supercat_ambiguous.png	['tiki umbrellas', 'umbrellas']	[(0.13380538, 'umbrella'), (0.19469312, 'umbrellas'), (0.25947723, 'lake')]	{'#bbox': 2, '#occlusion': 1}	{'umbrella': 2, 'tiki umbrellas': 1, 'umbrellas': 1, 'lake': 1}
2362744	771560	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2362744_771560_singleton_obj.png	[]	[(0.42189294, 'animal')]	{'#occlusion': 1}	{'giraffe': 6, 'animal': 1}
2366533	2282246	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2366533_2282246_singleton_obj.png	[]	[(0.11015809, 'hat')]	{'#occlusion': 1}	{'train': 6, 'subway, train': 1, 'hat': 1}
2412312	197440	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2412312_197440_singleton_obj.png	[]	[(0.15393895, 'fence')]	{'#bbox': 1}	{'cow': 6, 'cow, bovine': 1, 'fence': 1}
2408404	1093335	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2408404_1093335_supercat_unique.png	[]	[(0.28758842, 'table')]	{'#occlusion': 1}	{'bench': 7, 'table': 1}
2365107	1975390	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2365107_1975390_seed_ambiguous.png	[]	[(0.42383948, 'couch')]	{'#occlusion': 2}	{'couch': 3, 'chair': 3}
2350866	864859	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2350866_864859_singleton_obj.png	['deer']	[(0.5125556, 'duck'), (0.5600443, 'deer'), (0.6320278, 'goose')]	{}	{'bird': 5, 'goose': 1, 'deer': 1, 'duck': 1}
2325444	2915863	vegetable.n.01	potato	food, nutrient	http://object-naming-amore.upf.edu//2325444_2915863_singleton_obj.png	['potatoes']	[(0.36150837, 'food'), (0.50463724, 'meat')]	{'#other_multiple objects': 1, '#other_not sure what the food is': 1, '#occlusion': 1}	{'food': 2, 'meat': 2, 'potatoes': 1}
2375064	2627670	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2375064_2627670_singleton_obj.png	['cats']	[(0.80993795, 'cats')]	{'#bbox': 2}	{'cats': 3, 'cat': 3}
2411766	3130476	man.n.01	guy	person	http://object-naming-amore.upf.edu//2411766_3130476_supercat_ambiguous.png	['clothes']	[(0.1673183, 'clothes'), (0.25589493, 'shirt'), (0.48752475, 'person')]	{}	{'person': 4, 'shirt': 2, 'man': 1, 'clothes': 1}
2378587	2415964	furnishing.n.02	armchair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2378587_2415964_seed_ambiguous.png	[]	[(0.17640814, 'cat'), (0.23849097, 'chair')]	{'#bbox': 1}	{'chair': 4, 'couch': 2, 'cat, chair': 1, 'cat': 1}
2382173	698661	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2382173_698661_singleton_obj.png	['blinds']	[(0.21172498, 'blinds'), (0.37718326, 'floor')]	{'#occlusion': 1}	{'carpet': 3, 'floor': 3, 'floor, carpet': 1, 'blinds': 1}
2356199	1839414	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2356199_1839414_singleton_obj.png	[]	[(0.30211076, 'counter'), (0.4045672, 'desk')]	{'#bbox': 1, '#occlusion': 1}	{'table': 4, 'desk': 2, 'counter': 1}
2365333	1851410	cutlery.n.02	spoon	ware	http://object-naming-amore.upf.edu//2365333_1851410_supercat_unique.png	[]	[(0.34473014, 'cake server'), (0.43182844, 'cake'), (0.44474125, 'knife'), (0.6753254, 'spatula')]	{'#other_not sure the name of this': 1}	{'spatula': 3, 'cake': 1, 'slice of cake': 1, 'cake server': 1, 'spoon': 1, 'knife': 1}
2409955	229473	baked_goods.n.01	pancake	food, solid food	http://object-naming-amore.upf.edu//2409955_229473_seed_ambiguous.png	['pancakes']	[(0.67142105, 'pancakes')]	{}	{'pancake': 6, 'pancakes': 2}
2331575	3715614	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2331575_3715614_singleton_obj.png	[]	[(0.23992863, 'bar'), (0.30211076, 'table')]	{'#occlusion': 1, '#bbox': 1}	{'counter': 3, 'table': 2, 'bar': 1}
2363914	761062	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2363914_761062_supercat_unique.png	[]	[(0.686393, 'moped'), (0.7237971, 'scooter')]	{'#occlusion': 1}	{'motorcycle': 4, 'scooter': 2, 'moped': 1}
711	1624604	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//711_1624604_singleton_obj.png	[]	[(0.4378754, 'building')]	{'#other_building': 1}	{'house': 4, 'building': 3}
2405649	3812521	man.n.01	guy	person	http://object-naming-amore.upf.edu//2405649_3812521_singleton_obj.png	['shoes']	[(0.17729078, 'shoes'), (0.3502769, 'skater'), (0.36700553, 'skateboarder'), (0.4206431, 'boy'), (0.48752475, 'person')]	{}	{'skater': 2, 'skateboarder': 2, 'boy': 1, 'man': 1, 'person': 1, 'shoes': 1}
2362598	772956	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2362598_772956_singleton_obj.png	[]	[(0.043331295, 'ramp'), (0.10593627, 'concrete'), (0.13588011, 'skatepark'), (0.13989207, 'skateboard'), (0.20982195, 'pool')]	{'#occlusion': 1, '#bbox': 1}	{'skateboard': 1, 'concrete': 1, 'skatepark': 1, 'skateboard rink': 1, 'ramp': 1, 'pool': 1}
2339761	950096	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2339761_950096_singleton_obj.png	[]	[]	{'#bbox': 2}	{'sink': 6}
2369009	744386	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2369009_744386_singleton_obj.png	[]	[]	{'#occlusion': 2, '#bbox': 1}	{'car': 5}
2355432	1661193	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2355432_1661193_singleton_obj.png	[]	[(0.17383462, 'door')]	{'#occlusion': 2}	{'wall': 5, 'door': 1}
2361664	1660928	shelter.n.01	tent	structure, construction	http://object-naming-amore.upf.edu//2361664_1660928_singleton_obj.png	[]	[(0.45809117, 'canopy'), (0.7634523, 'tent cover')]	{'#occlusion': 1}	{'tent': 5, 'canopy': 1, 'tent cover': 1}
2342623	2878515	dish.n.02	oatmeal	food, nutrient	http://object-naming-amore.upf.edu//2342623_2878515_supercat_unique.png	[]	[(0.27932835, 'fruit'), (0.3030872, 'food'), (0.35961494, 'berry'), (0.44519085, 'dessert'), (0.49755883, 'breakfast')]	{'#occlusion': 1}	{'dessert': 2, 'berry': 1, 'oatmeal': 1, 'breakfast': 1, 'fruit': 1, 'food': 1}
2402246	391441	headdress.n.01	hat	article of clothing	http://object-naming-amore.upf.edu//2402246_391441_singleton_obj.png	[]	[]	{'#occlusion': 1}	{'hat': 7}
2383146	3830428	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2383146_3830428_supercat_ambiguous.png	['toppings']	[(0.4708358, 'pizza')]	{'#bbox': 2}	{'pizza': 5, 'toppings': 1}
2316463	3387037	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2316463_3387037_singleton_obj.png	[]	[(0.4378754, 'building')]	{'#occlusion': 2}	{'house': 5, 'building': 1}
2350001	2178815	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2350001_2178815_singleton_obj.png	[]	[]	{'#occlusion': 1}	{'bed': 7}
2406714	291373	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2406714_291373_seed_ambiguous.png	[]	[(0.37718326, 'floor')]	{'#occlusion': 1, '#bbox': 1}	{'floor': 3, 'carpet': 3}
2342614	932426	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2342614_932426_singleton_obj.png	[]	[(0.3423388, 'skateboarder'), (0.3894532, 'person'), (0.52391165, 'kid')]	{'#bbox': 2, '#occlusion': 1}	{'kid': 1, 'skateboarder': 1, 'girl': 1, 'person': 1}
2315572	3422825	dish.n.02	pasta	food, nutrient	http://object-naming-amore.upf.edu//2315572_3422825_seed_ambiguous.png	['noodles']	[(0.6333555, 'noodles'), (0.9062973, 'pasta salad')]	{'#bbox': 2}	{'pasta': 3, 'noodles': 1, 'pasta salad': 1}
2340991	2590431	hotel.n.01	resort	structure, construction	http://object-naming-amore.upf.edu//2340991_2590431_singleton_obj.png	[]	[(0.09793318, 'building'), (0.55712765, 'ski lodge')]	{'#bbox': 3, '#occlusion': 1}	{'building': 1, 'ski lodge': 1, 'hotel': 1}
2366665	626930	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2366665_626930_supercat_unique.png	[]	[(0.12340468, 'man')]	{'#bbox': 1}	{'jacket': 5, 'man': 1}
2323429	989474	baked_goods.n.01	cupcake	food, solid food	http://object-naming-amore.upf.edu//2323429_989474_seed_ambiguous.png	[]	[(0.486473, 'marshmellow'), (0.5451337, 'pastry'), (0.5611163, 'dessert'), (0.59656, 'cake')]	{'#occlusion': 1, '#bbox': 1}	{'cupcake': 2, 'cake': 1, 'dessert': 1, 'pastry': 1, 'marshmellow': 1}
2405578	330855	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2405578_330855_seed_ambiguous.png	[]	[(0.35590896, 'floor'), (0.39768842, 'workstation')]	{'#occlusion': 1, '#bbox': 1}	{'desk': 4, 'workstation': 1, 'floor': 1}
2335804	2781217	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2335804_2781217_seed_ambiguous.png	[]	[(0.14688402, 'dish'), (0.2677399, 'desk'), (0.30211076, 'table')]	{'#occlusion': 1}	{'table': 4, 'desk': 1, 'counter': 1, 'dish': 1}
2354622	1982980	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2354622_1982980_singleton_obj.png	['weeds']	[(0.08212476, 'weeds')]	{}	{'giraffe': 7, 'weeds': 1}
2405752	329331	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2405752_329331_supercat_unique.png	[]	[(0.1854107, 'person'), (0.19160587, 'fork')]	{'#occlusion': 1}	{'jacket': 5, 'person': 1, 'fork': 1}
2341745	2290190	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2341745_2290190_singleton_obj.png	[]	[(0.30211076, 'counter')]	{'#occlusion': 1, '#bbox': 1}	{'table': 5, 'counter': 1}
2377489	2555858	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2377489_2555858_seed_ambiguous.png	[]	[]	{'#occlusion': 1}	{'couch': 7}
2342345	2142838	flower.n.01	flower	plant, flora, plant life	http://object-naming-amore.upf.edu//2342345_2142838_singleton_obj.png	['flowers']	[(0.05565565, 'ground'), (0.1442506, 'beach'), (0.19946133, 'street'), (0.74885035, 'flowers')]	{'#bbox': 2, '#occlusion': 1}	{'flower': 1, 'ground': 1, 'beach': 1, 'flowers': 1, 'street': 1}
2349862	1987821	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2349862_1987821_singleton_obj.png	[]	[(0.13855763, 'veggies'), (0.17826554, 'cutting board')]	{'#bbox': 2, '#occlusion': 1}	{'cutting board': 2, 'board': 2, 'veggies': 1}
2325703	2980926	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2325703_2980926_supercat_unique.png	['glasses']	[(0.13359006, 'glasses')]	{'#bbox': 1}	{'woman': 6, 'glasses': 1}
2408452	649842	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2408452_649842_singleton_obj.png	[]	[(0.43100065, 'donut'), (0.46600628, 'sandwich'), (0.79549766, 'toasted bread')]	{'#bbox': 1}	{'bread': 5, 'sandwich': 1, 'donut': 1, 'toasted bread': 1}
2356680	818194	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2356680_818194_supercat_ambiguous.png	['pants']	[(0.09107132, 'controller'), (0.20884901, 'pants'), (0.7494641, 'woman')]	{}	{'woman': 5, 'controller': 1, 'girl': 1, 'pants': 1}
2412539	192229	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2412539_192229_supercat_unique.png	[]	[(0.2677399, 'counter')]	{'#occlusion': 1}	{'desk': 5, 'counter': 2}
2321489	3589882	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2321489_3589882_singleton_obj.png	[]	[(0.1027163, 'umbrella'), (0.54701734, 'person')]	{'#bbox': 2}	{'woman': 4, 'person': 1, 'umbrella': 1}
2337848	2622638	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2337848_2622638_seed_ambiguous.png	[]	[(0.5003872, 'boat'), (0.83484006, 'airplane')]	{'#bbox': 2}	{'plane': 3, 'airplane': 2, 'boat': 1}
2326788	3157451	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2326788_3157451_singleton_obj.png	[]	[(0.12340468, 'man'), (0.16819334, 'tie'), (0.2595595, 'suit'), (0.5614344, 'suit jacket')]	{'#bbox': 1}	{'jacket': 3, 'tie': 1, 'man': 1, 'suit': 1, 'suit jacket': 1}
2328194	3098511	baked_goods.n.01	donut	food, solid food	http://object-naming-amore.upf.edu//2328194_3098511_seed_ambiguous.png	[]	[(0.5005884, 'dessert')]	{'#occlusion': 1}	{'donut': 3, 'doughnut': 2, 'dessert': 1, 'donut?': 1}
2318064	3400075	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2318064_3400075_supercat_unique.png	[]	[(0.018707804, 'step'), (0.24767962, 'desk'), (0.37718326, 'floor'), (0.7332804, 'rug')]	{'#occlusion': 3}	{'rug': 1, 'desk': 1, 'step': 1, 'carpet': 1, 'floor': 1}
