batch,source,hitid,assignmentid,control_score,control_score-filtered,decision1,decision2,explanation,mistakes,workerid
2,../1_pre-pilot/verification_round0_amt.csv_240,3PEG1BH7AERXBMLLX6SPXLCYL30KBZ,3907X2AHF057KKGYH79NGTRHNC5P24,0.75,0.75,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2347600_2355265_seed_ambiguous.png - cheese: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2401334_1148916_supercat_unique.png - aiirplane: you erroneously gave this the same color as ['aiirplane']"", ""http://object-naming-amore.upf.edu//2319759_999028_singleton_obj.png - womna: you erroneously gave this the same color as ['womna']""]",worker7
2,../1_pre-pilot/verification_round0_amt.csv_240,3PEG1BH7AERXBMLLX6SPXLCYL30KBZ,3I0BTBYZAXLUXO5LT71SAWREUI70Y6,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker69
2,../1_pre-pilot/verification_round0_amt.csv_351,3PKJ68EHDNWCRFIPFD29IHFJ1SKHJU,3DYGAII7PL8OC3IJJIZOCBPK3KTPQW,0.9285714285714286,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2353185_848552_singleton_obj.png - people: must be 'bounding box error'; you said linguistic""]",worker82
2,../1_pre-pilot/verification_round0_amt.csv_351,3PKJ68EHDNWCRFIPFD29IHFJ1SKHJU,3H0W84IWBK2KRD8TNJ8DNP0LL0QER0,0.9285714285714286,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2353185_848552_singleton_obj.png - people: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker14
2,../1_pre-pilot/verification_round0_amt.csv_351,3PKJ68EHDNWCRFIPFD29IHFJ1SKHJU,3S06PH7KSR4R62VCTUIEBG0NHQ91DC,0.9285714285714286,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2353185_848552_singleton_obj.png - people: must be 'bounding box error'; you said 'adequate'""]",worker93
2,../1_pre-pilot/verification_round0_amt.csv_352,3PUOXASB5739CO5AZNH3TU5L1DPZ97,3H7XDTSHKCRNJNL6S887ARTEQUMWG2,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker4
2,../1_pre-pilot/verification_round0_amt.csv_352,3PUOXASB5739CO5AZNH3TU5L1DPZ97,3TMFV4NEP8E8Q8FO9AWJIECG2AJW8U,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker23
2,../1_pre-pilot/verification_round0_amt.csv_352,3PUOXASB5739CO5AZNH3TU5L1DPZ97,3ZOTGHDK5IBI4JLVWMBEIBZVB2MSO9,0.9444444444444444,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2316932_1051198_supercat_unique.png - tie: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker97
2,../1_pre-pilot/verification_round0_amt.csv_268,3QHITW7OYO9E3FEO4XCQYW412R7AQM,3COPXFW7XBC210KO6DFRGPDB4CAKP4,0.9,0.9,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2360177_3068996_singleton_obj.png - vanitty: must be 'linguistic'; you said 'adequate'""]",worker69
2,../1_pre-pilot/verification_round0_amt.csv_268,3QHITW7OYO9E3FEO4XCQYW412R7AQM,3DUZQ9U6SMODU3USXYXSD3T37T2SVQ,0.8,0.8,approve,block,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2347901_886438_singleton_obj.png - veggies: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2360177_3068996_singleton_obj.png - vanitty: must be 'linguistic'; you said other""]",worker79
2,../1_pre-pilot/verification_round0_amt.csv_268,3QHITW7OYO9E3FEO4XCQYW412R7AQM,3FIUS151DV2RM1V6D34POO7QW41GGO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
2,../1_pre-pilot/verification_round0_amt.csv_374,3QXFBUZ4ZKG75ZY876O54JCT385UG4,3LEP4MGT3G0SJ0D4VRB3HSDW30SBDT,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker7
2,../1_pre-pilot/verification_round0_amt.csv_374,3QXFBUZ4ZKG75ZY876O54JCT385UG4,3PB5A5BD0V68T8K5K00VIBUXX2V7GR,0.9166666666666666,0.9166666666666666,approve,block,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2336408_3663933_singleton_obj.png - balloon: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker49
2,../1_pre-pilot/verification_round0_amt.csv_374,3QXFBUZ4ZKG75ZY876O54JCT385UG4,3QRYMNZ7FYH11YYYK7GRDRVCNB9TNY,0.9166666666666666,0.9166666666666666,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2395816_450626_supercat_unique.png - meat: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker4
2,../1_pre-pilot/verification_round0_amt.csv_361,3R0WOCG21M94TFOH5GNXYY9WQGPUDU,3FTF2T8WLRI84DYYE22XIA7RMIP9WO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker87
2,../1_pre-pilot/verification_round0_amt.csv_361,3R0WOCG21M94TFOH5GNXYY9WQGPUDU,3J88R45B2GY8L0JV5WUG6JLD0MTXPC,0.8888888888888888,0.8888888888888888,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2317916_3104087_supercat_unique.png - banjo: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2378926_713484_singleton_obj.png - tink: must be 'other'; you said 'named object misinterpreted'""]",worker76
2,../1_pre-pilot/verification_round0_amt.csv_361,3R0WOCG21M94TFOH5GNXYY9WQGPUDU,3ZQIG0FLQEG61KB1H37TASWOD8XVWB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker4
2,../1_pre-pilot/verification_round0_amt.csv_386,3R868ACW4SCORYSIDTNDLBR85QKZGY,333U7HK6I9FY1JBGJJOKFGW9B75DJO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker14
2,../1_pre-pilot/verification_round0_amt.csv_386,3R868ACW4SCORYSIDTNDLBR85QKZGY,3LWJHTCVCCMCLQTP5F3J0HBG1FTFQ8,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker59
2,../1_pre-pilot/verification_round0_amt.csv_386,3R868ACW4SCORYSIDTNDLBR85QKZGY,3YGXWBAF70HYT9MHGG65P8P88AG4C1,0.9230769230769232,0.9230769230769232,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2338335_2474565_singleton_obj.png - ams: must be 'other'; you said linguistic""]",worker16
2,../1_pre-pilot/verification_round0_amt.csv_270,3RDTX9JRTY1QSEZ4GSPK2ACMRJX796,31LM9EDVOLS7NV2T8D2NBL83P78JN5,0.8,0.8,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//713104_1579114_singleton_obj.png - bench: must be syn; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2387791_1272809_singleton_obj.png - airpane: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//713104_1579114_singleton_obj.png - bench: you erroneously gave this the same color as ['tools', 'bench']""]",worker65
2,../1_pre-pilot/verification_round0_amt.csv_270,3RDTX9JRTY1QSEZ4GSPK2ACMRJX796,3AMYWKA6YBMDHLNYP98BH633TCM6OW,0.9375,0.9375,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2367486_1832647_singleton_obj.png - pkwy: must be 'other'; you said linguistic""]",worker29
2,../1_pre-pilot/verification_round0_amt.csv_270,3RDTX9JRTY1QSEZ4GSPK2ACMRJX796,3LQ8PUHQFLSJIOWCNXMAU0W7QGLHIT,0.9333333333333332,0.9333333333333332,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2387791_1272809_singleton_obj.png - airpane: must be 'linguistic'; you said 'adequate'""]",worker71
2,../1_pre-pilot/verification_round0_amt.csv_281,3RHLQY6EDT45CHU2QAWFLUB2R2MD49,374TNBHA8BVILHAKA5V7P2IW7NAYQ9,0.8571428571428571,0.8571428571428571,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2364253_1990650_supercat_unique.png - basket: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2399465_1169397_singleton_obj.png - signs: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker7
2,../1_pre-pilot/verification_round0_amt.csv_281,3RHLQY6EDT45CHU2QAWFLUB2R2MD49,3I0BTBYZAXLUXO5LT71SAWREUJIY0H,0.9230769230769232,0.9230769230769232,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2359154_3766798_supercat_ambiguous.png - surface: must be 'bounding box error'; you said 'adequate'""]",worker47
2,../1_pre-pilot/verification_round0_amt.csv_281,3RHLQY6EDT45CHU2QAWFLUB2R2MD49,3YMTUJH0DSGFFQOS221VEIPCWTG4TE,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker67
2,../1_pre-pilot/verification_round0_amt.csv_215,3RIHDBQ1NEY2SNOAIAF1Y9705L0HMH,3G0WWMR1UVKO9I6633MW8MKP32ONQO,0.8,0.8,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2341087_3713688_singleton_obj.png - crape: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2321569_3509746_supercat_unique.png - figers: must be 'other'; you said 'named object misinterpreted'"", 'http://object-naming-amore.upf.edu//2321569_3509746_supercat_unique.png - painting: you said this was a bounding box error, but gave it the same color as painting_bull, which you said were adequate names; that cannot be.']",worker37
2,../1_pre-pilot/verification_round0_amt.csv_215,3RIHDBQ1NEY2SNOAIAF1Y9705L0HMH,3H0W84IWBK2KRD8TNJ8DNP0LLXCERG,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker10
2,../1_pre-pilot/verification_round0_amt.csv_215,3RIHDBQ1NEY2SNOAIAF1Y9705L0HMH,3KB8R4ZV1E7VVKNVXHCBNDGTGPRBGG,0.9333333333333332,0.9333333333333332,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2410205_223500_singleton_obj.png - soap: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker87
2,../1_pre-pilot/verification_round0_amt.csv_389,3RIHDBQ1NEY2SNOAIAF1Y9705MFHMY,34X6J5FLPTYSQSFLO5U4FF38UK1QJ9,0.9333333333333332,0.9333333333333332,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2417560_3475549_seed_ambiguous.png - siut: must be 'linguistic'; you said 'named object misinterpreted'""]",worker81
2,../1_pre-pilot/verification_round0_amt.csv_389,3RIHDBQ1NEY2SNOAIAF1Y9705MFHMY,3FPRZHYEPY79AM9D7JWR5VLRFFWV3Y,0.9333333333333332,0.9333333333333332,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2410763_320801_supercat_ambiguous.png - bowwl: must be 'linguistic'; you said 'bounding box error'""]",worker7
2,../1_pre-pilot/verification_round0_amt.csv_389,3RIHDBQ1NEY2SNOAIAF1Y9705MFHMY,3OONKJ5DKCJJNX4TL0PJSMPV7EAOBE,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker10
2,../1_pre-pilot/verification_round0_amt.csv_323,3RIHDBQ1NEY2SNOAIAF1Y9705MFMH3,35K3O9HUABDNON3KWO8J60M2IB0EFO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker59
2,../1_pre-pilot/verification_round0_amt.csv_323,3RIHDBQ1NEY2SNOAIAF1Y9705MFMH3,3E7TUJ2EGCM9V7Y7X7X7QMI6F0O9DG,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker10
2,../1_pre-pilot/verification_round0_amt.csv_323,3RIHDBQ1NEY2SNOAIAF1Y9705MFMH3,3X4JMASXCM9YKGCAJFN82LTD9DG0BQ,0.8571428571428571,0.8571428571428571,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2356149_823042_supercat_unique.png - brows: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2356149_823042_supercat_unique.png - brows: you erroneously gave this the same color as ['cabbage', 'coleslaw', 'food', 'brows', 'cheese']""]",worker53
2,../1_pre-pilot/verification_round0_amt.csv_392,3RKHNXPHGWWC7LURXX9K2B4MAPMUK7,33ISQZVXPPM1ODZW9VCN861W0M5CCS,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker81
2,../1_pre-pilot/verification_round0_amt.csv_392,3RKHNXPHGWWC7LURXX9K2B4MAPMUK7,3PZDLQMM0TLOQV7UC2NHWTSAOW82CR,0.875,0.875,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2382016_699920_singleton_obj.png - jersey: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2382016_699920_singleton_obj.png - jersey: you erroneously gave this the same color as ['jersey']""]",worker14
2,../1_pre-pilot/verification_round0_amt.csv_392,3RKHNXPHGWWC7LURXX9K2B4MAPMUK7,3TE3O857308SWXWDUZDCLORWOVMR2T,0.9473684210526316,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2382016_699920_singleton_obj.png - jersey: must be syn; you said 'adequate'""]",worker16
2,../1_pre-pilot/verification_round0_amt.csv_224,3RQVKZ7ZRKJFSUE5VJA5SN48LDN72E,38BQUHLA9W0F6O8QCPFS620PJCOOMB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker84
2,../1_pre-pilot/verification_round0_amt.csv_224,3RQVKZ7ZRKJFSUE5VJA5SN48LDN72E,3EJPLAJKEMGPGP15RIJSX4A7DGYZ60,0.9090909090909092,0.9090909090909092,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2410769_1085581_singleton_obj.png - pack: must be 'bounding box error'; you said 'adequate'""]",worker7
2,../1_pre-pilot/verification_round0_amt.csv_224,3RQVKZ7ZRKJFSUE5VJA5SN48LDN72E,3PH3VY7DJLXNA4GBI0WWVY9K1IDWZK,0.8823529411764706,0.8823529411764706,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2410769_1085581_singleton_obj.png - pack: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2389878_1256363_singleton_obj.png - engie: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker37
2,../1_pre-pilot/verification_round0_amt.csv_334,3RTFSSG7T860JV1EDX0MZZ2YK52WLB,324G5B4FB38BI49K6YBSXJ7HQN307I,0.9230769230769232,0.9230769230769232,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2373838_1915974_singleton_obj.png - cars: must be 'bounding box error'; you said 'adequate'""]",worker93
2,../1_pre-pilot/verification_round0_amt.csv_334,3RTFSSG7T860JV1EDX0MZZ2YK52WLB,3K3R2QNK8B3VC99TJ2NW0MMU12FU9B,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker14
2,../1_pre-pilot/verification_round0_amt.csv_334,3RTFSSG7T860JV1EDX0MZZ2YK52WLB,3TU5ZICBRD136BJ2X1XDQPUUEBH8QL,0.7272727272727273,0.7272727272727273,approve,block,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//2367807_2483772_singleton_obj.png - lips: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2373838_1915974_singleton_obj.png - cars: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2317359_1021569_singleton_obj.png - engine: must be 'bounding box error'; you said 'adequate'""]",worker91
2,../1_pre-pilot/verification_round0_amt.csv_399,3RWO3EJELH9X9F098148NQLOT2UP13,32KTQ2V7RDFCZ14KA0WA9C50OEDM98,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker65
2,../1_pre-pilot/verification_round0_amt.csv_399,3RWO3EJELH9X9F098148NQLOT2UP13,3OLF68YTN91KYAM8GJ6XAHWBXVYFAO,0.9285714285714286,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2322910_3458340_seed_ambiguous.png - slices: must be 'bounding box error'; you said 'adequate'""]",worker10
2,../1_pre-pilot/verification_round0_amt.csv_399,3RWO3EJELH9X9F098148NQLOT2UP13,3UOUJI6MTDELD5RRMITAGP8C84AUXW,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker82
2,../1_pre-pilot/verification_round0_amt.csv_211,3S1L4CQSFX5HCQOFQH1WMX0NVPYAFS,3DR23U6WE5EX7SLLR8D8N4139HFETX,0.8888888888888888,0.8888888888888888,approve,block,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2403171_1127449_singleton_obj.png - platform: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker79
2,../1_pre-pilot/verification_round0_amt.csv_211,3S1L4CQSFX5HCQOFQH1WMX0NVPYAFS,3ERET4BTVM9H9D4HPOJUUZDWZ88K9P,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
2,../1_pre-pilot/verification_round0_amt.csv_211,3S1L4CQSFX5HCQOFQH1WMX0NVPYAFS,3WT783CTPBHIE87QVVGSXMVEI0SBC5,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker81
2,../1_pre-pilot/verification_round0_amt.csv_381,3SA4EMRVJV2X2QFRCI089L2EOAOP00,3A4NIXBJ76Z7035TZXZ0ELWVO9TLM5,0.9333333333333332,0.9333333333333332,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2361724_1815151_singleton_obj.png - cupbord: you erroneously gave this the same color as ['cupbord']""]",worker4
2,../1_pre-pilot/verification_round0_amt.csv_381,3SA4EMRVJV2X2QFRCI089L2EOAOP00,3KIBXJ1WD5UKG08NRD2CRP8LU8AKOL,0.8333333333333334,0.8333333333333334,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2413007_182196_singleton_obj.png - plague: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2367201_752468_singleton_obj.png - dtrop: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2367201_752468_singleton_obj.png - dtrop: you erroneously gave this the same color as ['plane', 'jet', 'airplane', 'dtrop']""]",worker76
2,../1_pre-pilot/verification_round0_amt.csv_381,3SA4EMRVJV2X2QFRCI089L2EOAOP00,3N8OEVH1FRQ36RT2P5U5Y6PUEDHOO6,0.9444444444444444,0.9444444444444444,approve,,good enough assignment,"['http://object-naming-amore.upf.edu//2377867_1888990_singleton_obj.png - roof: you said this was a bounding box error, but gave it the same color as roof_overhang, which you said were adequate names; that cannot be.']",worker10
2,../1_pre-pilot/verification_round0_amt.csv_370,3SBNLSTU6U5LFEIRB3M5FQOBSY4ZDO,3KKG4CDWKIYWVBFE4WWENIO02OC49H,0.9285714285714286,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2350219_2098844_supercat_unique.png - windos: must be 'other'; you said linguistic""]",worker7
2,../1_pre-pilot/verification_round0_amt.csv_370,3SBNLSTU6U5LFEIRB3M5FQOBSY4ZDO,3L4D84MILZSFDZGI5F7A61B73X3HJ2,0.9285714285714286,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2350219_2098844_supercat_unique.png - windos: must be 'other'; you said 'named object misinterpreted'""]",worker81
2,../1_pre-pilot/verification_round0_amt.csv_370,3SBNLSTU6U5LFEIRB3M5FQOBSY4ZDO,3QXNC7EIPIVFWNXDLV9CBFYNLCE90O,0.9285714285714286,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2350219_2098844_supercat_unique.png - windos: must be 'other'; you said 'bounding box error'""]",worker82
2,../1_pre-pilot/verification_round0_amt.csv_242,3SBX2M1TKDNZ1QY7VW2ZLTI1AHBQ4R,3300DTYQT2HKFCTTA4JDIZQGPAVEQY,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker77
2,../1_pre-pilot/verification_round0_amt.csv_242,3SBX2M1TKDNZ1QY7VW2ZLTI1AHBQ4R,3BV8HQ2ZZW1OFHTXFQ3TGBJY4VI6AX,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker23
2,../1_pre-pilot/verification_round0_amt.csv_242,3SBX2M1TKDNZ1QY7VW2ZLTI1AHBQ4R,3TE3O857308SWXWDUZDCLORWOTL2RZ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker47
2,../1_pre-pilot/verification_round0_amt.csv_256,3SX4X51T809BI318PKKM9R91NQPAOE,3EA3QWIZ4IV9NXN7NR3Z8JZV1AYITM,0.6666666666666666,0.6666666666666666,approve,block,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//2391656_1238946_supercat_ambiguous.png - hand: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2328223_978448_supercat_unique.png - person: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2318992_2948883_supercat_ambiguous.png - sky: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker20
2,../1_pre-pilot/verification_round0_amt.csv_256,3SX4X51T809BI318PKKM9R91NQPAOE,3EJJQNKU9R5WBNZVDKGJ8SXYDDVRH0,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
2,../1_pre-pilot/verification_round0_amt.csv_256,3SX4X51T809BI318PKKM9R91NQPAOE,3PM8NZGV8YGTLCKA59956OBN5GUQX7,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker83
2,../1_pre-pilot/verification_round0_amt.csv_238,3SZYX62S5G07RRXSD2C3QU7K5NE75F,3VE8AYVF8MX6FMTTJLMJEQQG751F8J,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
2,../1_pre-pilot/verification_round0_amt.csv_238,3SZYX62S5G07RRXSD2C3QU7K5NE75F,3XIQGXAUMC8JFUFV9A0Z6XUS0QFX7T,0.9523809523809524,0.9523809523809524,approve,,good enough assignment,"['http://object-naming-amore.upf.edu//2351618_859434_singleton_obj.png - wheel: you said this was a bounding box error, but gave it the same color as wheel_airplane,plane,jet, which you said were adequate names; that cannot be.']",worker29
2,../1_pre-pilot/verification_round0_amt.csv_238,3SZYX62S5G07RRXSD2C3QU7K5NE75F,3YW4XOSQKQLDN46YFP83LG4B3MX1U7,0.9,0.9,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2355905_3454068_supercat_unique.png - kees: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2360049_2613716_singleton_obj.png - needle: must be 'other'; you said 'named object misinterpreted'""]",worker72
2,../1_pre-pilot/verification_round0_amt.csv_234,3U18MJKL1UMHTXYU8JG00XZKXJ5NCE,34S6N1K2ZVJL8P4I80JNMGOZ7K3LHZ,0.8888888888888888,0.8888888888888888,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2340608_2996240_singleton_obj.png - fours: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2340608_2996240_singleton_obj.png - fours: you erroneously gave this the same color as ['fours', 'floor']""]",worker71
2,../1_pre-pilot/verification_round0_amt.csv_234,3U18MJKL1UMHTXYU8JG00XZKXJ5NCE,3A9AA95ATWMZJHZLZQBLE0UT7MIP5R,0.9259259259259259,0.9259259259259259,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2349554_2119793_supercat_unique.png - paper: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2349554_2119793_supercat_unique.png - clothing: must be syn; you said 'bounding box error'""]",worker59
2,../1_pre-pilot/verification_round0_amt.csv_234,3U18MJKL1UMHTXYU8JG00XZKXJ5NCE,3VELCLL3GKJO4M98K0D4ZG38TZ6F1A,0.9444444444444444,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2349554_2119793_supercat_unique.png - clothing: must be syn; you said 'adequate'""]",worker19
2,../1_pre-pilot/verification_round0_amt.csv_328,3UAU495MIISVXCF6VP1D9SLVUUWOUL,3DQQ64TANGLTW0E5VRYU4076RM7PWZ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker87
2,../1_pre-pilot/verification_round0_amt.csv_328,3UAU495MIISVXCF6VP1D9SLVUUWOUL,3M1CVSFP605HPZCHUZHRMG0P40GAQS,0.8461538461538461,0.8461538461538461,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2321274_2933979_singleton_obj.png - coupe: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2351921_1830551_supercat_unique.png - stai: must be 'other'; you said linguistic""]",worker99
2,../1_pre-pilot/verification_round0_amt.csv_328,3UAU495MIISVXCF6VP1D9SLVUUWOUL,3RSDURM96AMTOEKF1E07VLTION4EY1,0.9230769230769232,0.9230769230769232,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2321274_2933979_singleton_obj.png - coupe: must be 'other'; you said 'bounding box error'""]",worker94
2,../1_pre-pilot/verification_round0_amt.csv_369,3UEBBGULPFO1RZ2DWMINMYCH2T5UF5,3AZHRG4CU4KTHL8X4M82K2V1LK5302,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker82
2,../1_pre-pilot/verification_round0_amt.csv_369,3UEBBGULPFO1RZ2DWMINMYCH2T5UF5,3DPNQGW4LLF9DSDG6PT238XYCOL46P,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker14
2,../1_pre-pilot/verification_round0_amt.csv_369,3UEBBGULPFO1RZ2DWMINMYCH2T5UF5,3T3IWE1XG6NM4VBQ0Z88HLQHSNVQTJ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker81
2,../1_pre-pilot/verification_round0_amt.csv_202,3UEDKCTP9VQA9AIVKPG9SJQ22D9K7D,320DUZ38G7M1D3L7L9PSL1Z6OWJJGW,0.85,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2371236_3155686_singleton_obj.png - bowies: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2368783_615969_supercat_unique.png - coat: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2368783_615969_supercat_unique.png - coat: you erroneously gave this the same color as ['jacket', 'coat']""]",worker37
2,../1_pre-pilot/verification_round0_amt.csv_202,3UEDKCTP9VQA9AIVKPG9SJQ22D9K7D,3L4PIM1GQTGIXIPKNKK7USS138VYRR,0.8333333333333334,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2368783_615969_supercat_unique.png - coat: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2368783_615969_supercat_unique.png - coat: you erroneously gave this the same color as ['jacket', 'coat']""]",worker47
2,../1_pre-pilot/verification_round0_amt.csv_202,3UEDKCTP9VQA9AIVKPG9SJQ22D9K7D,3X08E93BHVINSFHUPDMH06HC8BO661,0.75,0.9,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2371236_3155686_singleton_obj.png - bowies: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2368783_615969_supercat_unique.png - coat: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2368783_615969_supercat_unique.png - coat: you erroneously gave this the same color as ['jacket', 'coat']""]",worker80
2,../1_pre-pilot/verification_round0_amt.csv_248,3UQ1LLR26A83CIYBCS4UHA57SLKALX,3TVRFO09GKFIUF4XD419P2CTVA5XLN,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker55
