vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2335640	3061136	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2335640_3061136_singleton_obj.png	[]	[(0.15400013, 'clock'), (0.25673276, 'tabletop'), (0.4045672, 'table')]	{'#bbox': 2, '#occlusion': 1}	{'clock': 2, 'table': 2, 'desk': 1, 'tabletop': 1}
2351031	863540	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2351031_863540_supercat_unique.png	['hot dogs', 'dogs hot']	[(0.3198532, 'hot dogs'), (0.35696536, 'hot dog'), (0.38677317, 'hotdogs')]	{}	{'hotdog': 5, 'hotdogs': 2, 'hot dogs': 1, 'hot dog': 1}
2382519	538699	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2382519_538699_singleton_obj.png	[]	[(0.20662019, 'dog'), (0.39969793, 'blanket')]	{'#bbox': 2}	{'bed': 4, 'blanket': 2, 'dog': 1}
2372525	2918038	vegetable.n.01	vegetable	food, nutrient	http://object-naming-amore.upf.edu//2372525_2918038_supercat_ambiguous.png	['pizza toppings', 'toppings']	[(0.16326982, 'topping'), (0.3142941, 'pizza'), (0.3448196, 'toppings'), (0.3812713, 'pizza toppings'), (0.44548744, 'food')]	{'#bbox': 1}	{'pizza': 2, 'topping': 1, 'spinach': 1, 'pizza toppings': 1, 'toppings': 1, 'food': 1}
2389704	1258211	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389704_1258211_seed_ambiguous.png	[]	[(0.7332804, 'carpet')]	{'#bbox': 1}	{'rug': 6, 'carpet': 1}
2330578	3399340	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2330578_3399340_singleton_obj.png	[]	[(0.14660774, 'man'), (0.20575246, 'pole'), (0.448842, 'catcher')]	{'#bbox': 1}	{'dugout': 5, 'catcher': 1, 'man': 1, 'pole': 1}
2347833	3608849	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2347833_3608849_singleton_obj.png	[]	[(0.33513325, 'desktop'), (0.36818886, 'laptop'), (0.4045672, 'table')]	{'#bbox': 1}	{'desk': 5, 'table': 1, 'desktop': 1, 'laptop': 1}
2375077	2462420	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2375077_2462420_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'giraffe': 8}
2417801	2815951	man.n.01	man	person	http://object-naming-amore.upf.edu//2417801_2815951_singleton_obj.png	['shorts']	[(0.065850474, 'shorts'), (0.24072722, 'shirt'), (0.2740069, 'surfer'), (0.5342027, 'person')]	{}	{'man': 4, 'person': 2, 'shorts': 1, 'surfer': 1, 'shirt': 1}
2360934	785150	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360934_785150_supercat_unique.png	['feet']	[(0.121783465, 'feet'), (0.33513325, 'desktop'), (0.4045672, 'table')]	{}	{'desk': 4, 'table': 3, 'feet': 1, 'desktop': 1}
2368231	618947	woman.n.01	lady	person	http://object-naming-amore.upf.edu//2368231_618947_singleton_obj.png	[]	[(0.107173555, 'motorcycle'), (0.40049148, 'person')]	{'#occlusion': 1}	{'woman': 6, 'motorcycle': 1, 'person': 1}
2373854	730298	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2373854_730298_singleton_obj.png	['cattle']	[(0.44606087, 'bull'), (0.6319463, 'cattle')]	{}	{'cow': 7, 'cattle': 1, 'bull': 1}
2378707	1365892	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2378707_1365892_seed_ambiguous.png	[]	[(0.2677399, 'desk')]	{'#bbox': 3, '#occlusion': 1}	{'table': 4, 'desk': 1}
2358848	798632	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2358848_798632_singleton_obj.png	[]	[(0.07853779, 'case'), (0.16888529, 'display'), (0.17278732, 'display case'), (0.1826573, 'pizza')]	{'#occlusion': 1}	{'counter': 3, 'pizza': 2, 'display': 1, 'display case': 1, 'case': 1}
2343595	2581433	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2343595_2581433_singleton_obj.png	[]	[(0.26791155, 'street'), (0.2994412, 'traffic'), (0.37530613, 'road')]	{'#occlusion': 1, '#bbox': 1}	{'bridge': 4, 'traffic': 1, 'road': 1, 'street': 1}
2366443	754187	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2366443_754187_supercat_unique.png	[]	[(0.35003698, 'keyboard')]	{'#occlusion': 1, '#bbox': 1}	{'desk': 5, 'keyboard': 2}
2364246	2166967	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2364246_2166967_supercat_unique.png	[]	[(0.46482474, 'shirt')]	{'#bbox': 1}	{'jacket': 7, 'shirt': 1}
2410186	3806446	baked_goods.n.01	pie	food, solid food	http://object-naming-amore.upf.edu//2410186_3806446_supercat_unique.png	[]	[(0.24771297, 'food'), (0.40674606, 'casserole'), (0.47884324, 'pizza')]	{'#bbox': 1}	{'pie': 4, 'food': 2, 'casserole': 1, 'pizza': 1}
2322243	992785	bird.n.01	duck	animal	http://object-naming-amore.upf.edu//2322243_992785_singleton_obj.png	['ducks']	[(0.5125556, 'bird'), (0.6481155, 'ducks')]	{}	{'bird': 5, 'duck': 3, 'ducks': 1}
2372137	737327	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2372137_737327_singleton_obj.png	['pistashios']	[]	{}	{'bowl': 8, 'pistashios': 1}
2410385	1086992	footwear.n.01	hose	article of clothing	http://object-naming-amore.upf.edu//2410385_1086992_singleton_obj.png	['waterlines']	[(0.32400203, 'bidet'), (0.38292623, 'plumbing'), (0.40167856, 'waterlines'), (0.85050666, 'water hose')]	{'#occlusion': 1, '#bbox': 1}	{'hose': 3, 'water hose': 1, 'waterlines': 1, 'plumbing': 1, 'bidet': 1}
2351139	2336089	foodstuff.n.02	ketchup	food, nutrient	http://object-naming-amore.upf.edu//2351139_2336089_singleton_obj.png	['hot dogs', 'dogs']	[(0.31161818, 'hot dogs'), (0.33933428, 'hot dog'), (0.38088134, 'hotdogs'), (0.4687062, 'sandwich')]	{'#bbox': 2}	{'hotdog': 3, 'sandwich': 1, 'hot dogs': 1, 'hotdogs': 1, 'hot dog': 1}
2366406	1795371	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2366406_1795371_singleton_obj.png	['pants']	[(0.17973843, 'jacket'), (0.2115802, 'pants'), (0.2120345, 'skater'), (0.63228434, 'kid'), (0.682487, 'man')]	{}	{'man': 2, 'boy': 2, 'skater': 2, 'jacket': 1, 'kid': 1, 'pants': 1}
2386403	682345	restaurant.n.01	grill	structure, construction	http://object-naming-amore.upf.edu//2386403_682345_singleton_obj.png	['bananas']	[(0.058702692, 'bananas'), (0.23783793, 'food'), (0.33931005, 'plate'), (0.34916812, 'rack')]	{'#occlusion': 1}	{'grill': 4, 'food': 1, 'plate': 1, 'rack': 1, 'bananas': 1}
2400210	410562	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2400210_410562_supercat_unique.png	[]	[]	{'#other_animal': 1}	{'cat': 8}
2349566	873842	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2349566_873842_singleton_obj.png	[]	[(0.09737247, 'display'), (0.2228902, 'luggage'), (0.22516328, 'bags')]	{'#bbox': 4, '#occlusion': 1}	{'bag': 1, 'bags': 1, 'luggage': 1, 'display': 1}
2392663	1227352	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2392663_1227352_singleton_obj.png	['curtains']	[(0.083421335, 'bedpost'), (0.2077255, 'bed sheet'), (0.34803343, 'canopy'), (0.6682635, 'curtains')]	{'#bbox': 2}	{'curtain': 3, 'bed sheet': 1, 'curtains': 1, 'bedpost': 1, 'canopy': 1}
2409273	245197	dish.n.02	pizza	food, nutrient	http://object-naming-amore.upf.edu//2409273_245197_singleton_obj.png	['pizza slices']	[(0.2516492, 'plate'), (0.8177798, 'pizza slices')]	{}	{'pizza': 7, 'plate': 1, 'pizza slices': 1}
2363274	766461	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2363274_766461_singleton_obj.png	[]	[(0.10970187, 'cadet'), (0.14422539, 'shirt'), (0.83484006, 'airplane')]	{'#occlusion': 1}	{'plane': 5, 'shirt': 1, 'airplane': 1, 'cadet': 1}
2358351	2660530	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2358351_2660530_supercat_unique.png	[]	[(0.31026942, 'suit'), (0.649295, 'coat'), (0.80940396, 'suit jacket')]	{'#bbox': 1}	{'jacket': 5, 'suit': 1, 'coat': 1, 'suit jacket': 1}
2402325	1137581	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2402325_1137581_supercat_unique.png	[]	[(0.5907689, 'animal')]	{'#occlusion': 4}	{'cat': 4, 'animal': 1}
2385888	1291775	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2385888_1291775_seed_ambiguous.png	['cattle']	[(0.17760815, 'steer'), (0.32138774, 'animal'), (0.42459154, 'cattle'), (0.44606087, 'cow')]	{}	{'cow': 3, 'steer': 3, 'bull': 1, 'animal': 1, 'cattle': 1}
2368992	2111821	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2368992_2111821_supercat_ambiguous.png	['spaghetti']	[(0.29729044, 'spaghetti'), (0.31559932, 'dish')]	{}	{'bowl': 5, 'dish': 3, 'spaghetti': 1}
2398224	1181493	bird.n.01	turkey	animal	http://object-naming-amore.upf.edu//2398224_1181493_singleton_obj.png	[]	[(0.62825197, 'chicken')]	{'#bbox': 1}	{'turkey': 7, 'chicken': 1}
2342802	2923976	foodstuff.n.02	sauce	food, nutrient	http://object-naming-amore.upf.edu//2342802_2923976_supercat_unique.png	[]	[(0.2722401, 'hot dog'), (0.3300664, 'hotdog'), (0.40680322, 'mustard')]	{'#bbox': 1}	{'mustard': 2, 'hot dog': 2, 'hotdog': 2, 'musturd': 1, 'cheese': 1}
2395353	1961695	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2395353_1961695_singleton_obj.png	[]	[]	{'#occlusion': 1}	{'bed': 8}
2360154	1842960	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2360154_1842960_seed_ambiguous.png	[]	[(0.22215326, 'food'), (0.3101654, 'chilli'), (0.35696536, 'hot dog'), (0.40962875, 'chili')]	{'#bbox': 1}	{'chili': 3, 'hot dog': 2, 'chilli': 1, 'hotdog': 1, 'food': 1}
2359547	792529	man.n.01	guy	person	http://object-naming-amore.upf.edu//2359547_792529_singleton_obj.png	[]	[(0.4206431, 'boy'), (0.45500803, 'player'), (0.48752475, 'person')]	{'#bbox': 1}	{'man': 4, 'person': 2, 'boy': 1, 'player': 1}
2393712	470295	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2393712_470295_singleton_obj.png	[]	[(0.5838368, 'automobile')]	{'#bbox': 1, '#occlusion': 1}	{'car': 6, 'automobile': 1}
2316345	3186762	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2316345_3186762_supercat_unique.png	[]	[(0.42730734, 'sandwhich')]	{'#bbox': 1}	{'sandwich': 6, 'sandwhich': 2}
2342806	2325521	aircraft.n.01	plane	vehicle	http://object-naming-amore.upf.edu//2342806_2325521_supercat_unique.png	[]	[]	{'#bbox': 2, '#occlusion': 1}	{'horse': 6}
2376402	3685523	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2376402_3685523_singleton_obj.png	[]	[(0.17985702, 'food'), (0.24848098, 'countertop'), (0.30211076, 'table'), (0.74962264, 'counter top')]	{'#occlusion': 2}	{'table': 3, 'counter top': 1, 'counter': 1, 'countertop': 1, 'food': 1}
2346566	898252	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2346566_898252_singleton_obj.png	['candles']	[(0.18447475, 'candles'), (0.83091795, 'sofa')]	{}	{'couch': 5, 'sofa': 2, 'coucht': 1, 'candles': 1}
2320373	993820	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2320373_993820_singleton_obj.png	[]	[(0.21506703, 'fruit')]	{'#bbox': 1}	{'bowl': 7, 'fruit': 1}
1159292	3702948	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1159292_3702948_supercat_unique.png	['cabinets', 'cupboards']	[(0.021621704, 'shirt'), (0.3122682, 'cupboards'), (0.32062244, 'cupboard'), (0.526821, 'cabinets')]	{}	{'cabinets': 3, 'cabinet': 3, 'cupboard': 1, 'cupboards': 1, 'shirt': 1}
2387704	511620	bird.n.01	goose	animal	http://object-naming-amore.upf.edu//2387704_511620_seed_ambiguous.png	[]	[(0.5306289, 'duck'), (0.6320278, 'bird')]	{'#other_animal': 1}	{'bird': 3, 'duck': 3, 'goose': 2}
2416344	3088960	bird.n.01	owl	animal	http://object-naming-amore.upf.edu//2416344_3088960_seed_ambiguous.png	[]	[(0.68258286, 'bird')]	{'#other_animal': 1}	{'owl': 6, 'bird': 2}
2385091	689944	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2385091_689944_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'giraffe': 8}
2392638	1227555	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2392638_1227555_supercat_unique.png	[]	[(0.26678315, 'carrots'), (0.27797407, 'table'), (0.296453, 'butter'), (0.31070036, 'food')]	{'#occlusion': 2}	{'food': 3, 'dinner': 1, 'carrots': 1, 'table': 1, 'butter': 1}
1682	1544715	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1682_1544715_seed_ambiguous.png	[]	[(0.09494804, 'microwave'), (0.09896519, 'microwave oven'), (0.14873518, 'cabinet'), (0.74962264, 'counter top')]	{'#bbox': 2, '#occlusion': 1}	{'counter': 2, 'microwave': 1, 'counter top': 1, 'microwave oven': 1, 'cabinet': 1}
2408489	260754	boat.n.01	boat	vehicle	http://object-naming-amore.upf.edu//2408489_260754_seed_ambiguous.png	[]	[(0.3639908, 'bridge')]	{'#bbox': 2}	{'boat': 6, 'bridge': 1}
2361018	2741343	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2361018_2741343_seed_ambiguous.png	[]	[]	{'#bbox': 2}	{'zebra': 7}
2354410	2416925	cutlery.n.02	fork	ware	http://object-naming-amore.upf.edu//2354410_2416925_supercat_unique.png	[]	[]	{'#bbox': 2}	{'giraffe': 7}
2324111	988512	beverage.n.01	sidecar	food, nutrient	http://object-naming-amore.upf.edu//2324111_988512_supercat_unique.png	[]	[(0.3944316, 'bike'), (0.40603754, 'motorcycle side car')]	{'#bbox': 1}	{'sidecar': 6, 'motorcycle side car': 1, 'bike': 1}
2352903	2902381	baked_goods.n.01	muffin	food, solid food	http://object-naming-amore.upf.edu//2352903_2902381_seed_ambiguous.png	[]	[(0.21891248, 'food'), (0.46869367, 'cake'), (0.5317626, 'dessert')]	{'#bbox': 1}	{'cupcake': 5, 'dessert': 1, 'food': 1, 'cake': 1}
2365550	2276782	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2365550_2276782_supercat_unique.png	[]	[(0.11511939, 'cat'), (0.25994438, 'curtain')]	{'#bbox': 3, '#occlusion': 3}	{'shirt': 1, 'curtain': 1, 'cat': 1}
2320120	2939166	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2320120_2939166_singleton_obj.png	['people']	[(0.054270722, 'table'), (0.35575968, 'people')]	{'#bbox': 1}	{'woman': 5, 'coman': 1, 'people': 1, 'table': 1}
2369567	2340109	foodstuff.n.02	seasoning	food, nutrient	http://object-naming-amore.upf.edu//2369567_2340109_singleton_obj.png	['orange slices']	[(0.087663986, 'orange'), (0.20717713, 'food')]	{'#occlusion': 1, '#bbox': 1}	{'orange': 3, 'food': 3, 'orange slices': 1}
2397773	1187306	athlete.n.01	skateboarder	person	http://object-naming-amore.upf.edu//2397773_1187306_singleton_obj.png	['pants']	[(0.15819319, 'pants'), (0.2583074, 'person'), (0.32131308, 'woman'), (0.557629, 'skater')]	{}	{'person': 4, 'skater': 2, 'pants': 1, 'woman': 1, 'skateboarder': 1}
2415100	145978	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2415100_145978_singleton_obj.png	['shorts']	[(0.08020644, 'shorts'), (0.2120345, 'skater'), (0.5927851, 'child'), (0.63228434, 'kid')]	{}	{'boy': 3, 'child': 2, 'kid': 2, 'skater': 1, 'shorts': 1}
2382752	1326432	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2382752_1326432_singleton_obj.png	[]	[]	{'#occlusion': 3, '#bbox': 2}	{'plate': 4}
2320015	2897129	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2320015_2897129_singleton_obj.png	[]	[]	{'#occlusion': 1}	{'cake': 8}
2389522	1259945	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389522_1259945_singleton_obj.png	[]	[]	{'#occlusion': 1}	{'curtain': 8}
2384710	1306002	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2384710_1306002_seed_ambiguous.png	[]	[(0.011659082, 'boy'), (0.06649473, 'child'), (0.18490227, 'shirt')]	{'#bbox': 1}	{'chair': 3, 'child': 2, 'shirt': 1, 't-shirt': 1, 'boy': 1}
2410241	222638	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2410241_222638_supercat_ambiguous.png	[]	[]	{'#bbox': 1}	{'train': 8}
2415290	142433	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2415290_142433_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'giraffe': 8}
2400659	406870	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2400659_406870_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'giraffe': 8}
2374643	1746038	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2374643_1746038_seed_ambiguous.png	[]	[(0.39242214, 'calf')]	{'#other_animal': 1}	{'cow': 7, 'calf': 1}
2404587	1114654	baked_goods.n.01	bun	food, solid food	http://object-naming-amore.upf.edu//2404587_1114654_supercat_unique.png	[]	[(0.22215326, 'food'), (0.25962597, 'plate'), (0.45879883, 'hotdog')]	{'#occlusion': 1}	{'food': 3, 'hotdog': 2, 'sandwich': 2, 'plate': 1}
2369318	1761797	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2369318_1761797_singleton_obj.png	[]	[(0.10223062, 'cyclist'), (0.14189868, 'rider'), (0.47447503, 'uniform'), (0.65919054, 'jersey')]	{'#bbox': 1, '#occlusion': 1}	{'jersey': 2, 'shirt': 2, 'rider': 1, 'cyclist': 1, 'uniform': 1}
2334972	3405822	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2334972_3405822_supercat_unique.png	[]	[(0.16051662, 'cat'), (0.33513325, 'desktop'), (0.4045672, 'table')]	{'#bbox': 1}	{'desk': 3, 'table': 3, 'cat': 1, 'desktop': 1}
4820	1563297	vessel.n.03	bowl	instrumentality, instrumentation	http://object-naming-amore.upf.edu//4820_1563297_singleton_obj.png	['noodles']	[(0.35697424, 'noodles'), (0.38451502, 'soup')]	{}	{'bowl': 6, 'soup': 2, 'noodles': 1}
2366183	1795184	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2366183_1795184_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'giraffe': 8}
2376594	1692241	foodstuff.n.02	cheese	food, nutrient	http://object-naming-amore.upf.edu//2376594_1692241_singleton_obj.png	['pepperoni']	[(0.4708358, 'pizza')]	{'#bbox': 2}	{'pizza': 6, 'pepperoni': 1}
2354133	840815	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2354133_840815_singleton_obj.png	[]	[(0.07834956, 'pitching game'), (0.11036205, 'ball pen'), (0.12452538, 'bullpen')]	{'#bbox': 3, "#other_don't know name of this item": 1}	{'building': 2, 'bullpen': 1, 'ball pen': 1, 'pitching game': 1}
2373414	732607	overgarment.n.01	coat	article of clothing	http://object-naming-amore.upf.edu//2373414_732607_supercat_unique.png	[]	[(0.12340468, 'man'), (0.1300558, 'chair'), (0.2756855, 'napkin'), (0.32040948, 'spoon'), (0.3464651, 'vest'), (0.46482474, 'shirt')]	{'#bbox': 1}	{'vest': 2, 'shirt': 1, 'chair': 1, 'napkin': 1, 'jacket': 1, 'spoon': 1, 'man': 1}
2327949	979189	man.n.01	guy	person	http://object-naming-amore.upf.edu//2327949_979189_singleton_obj.png	['shorts']	[(0.14374441, 'leg'), (0.14765882, 'shorts'), (0.3502769, 'skater'), (0.36700553, 'skateboarder')]	{}	{'skater': 4, 'man': 2, 'skateboarder': 1, 'leg': 1, 'shorts': 1}
2409194	1089518	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2409194_1089518_singleton_obj.png	[]	[(0.14872476, 'dessert'), (0.15355125, 'cake'), (0.24848098, 'countertop'), (0.30211076, 'table')]	{'#bbox': 1}	{'table': 3, 'counter': 2, 'cake': 1, 'dessert': 1, 'countertop': 1}
2379470	552614	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2379470_552614_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'dog': 8}
2356198	2272555	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2356198_2272555_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'cat': 8}
2338938	3050385	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2338938_3050385_seed_ambiguous.png	[]	[]	{'#other_animal': 1}	{'horse': 8}
2371407	597855	athlete.n.01	catcher	person	http://object-naming-amore.upf.edu//2371407_597855_supercat_ambiguous.png	[]	[(0.11062016, 'man'), (0.11700435, 'person')]	{'#occlusion': 1}	{'catcher': 4, 'man': 3, 'person': 1}
2360885	785423	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2360885_785423_seed_ambiguous.png	[]	[(0.04127549, 'man'), (0.13324198, 'person')]	{'#occlusion': 2}	{'chair': 5, 'man': 1, 'person': 1}
2323651	989183	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2323651_989183_supercat_unique.png	[]	[(0.14660774, 'man')]	{'#occlusion': 1}	{'dugout': 7, 'man': 1}
2348403	882401	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2348403_882401_singleton_obj.png	[]	[(0.16720468, 'family'), (0.19737509, 'man'), (0.5467147, 'automobile')]	{'#occlusion': 1}	{'motorcycle': 5, 'man': 1, 'family': 1, 'automobile': 1}
2391066	491861	baked_goods.n.01	bread	food, solid food	http://object-naming-amore.upf.edu//2391066_491861_singleton_obj.png	[]	[(0.18996939, 'plate'), (0.26743144, 'tart'), (0.36647072, 'quesadilla'), (0.4461955, 'food'), (0.46600628, 'sandwich'), (0.5523438, 'flatbread')]	{'#bbox': 1}	{'bread': 2, 'quesadilla': 1, 'sandwich': 1, 'tart': 1, 'plate': 1, 'food': 1, 'flatbread': 1}
2374867	2278784	bird.n.01	pelican	animal	http://object-naming-amore.upf.edu//2374867_2278784_seed_ambiguous.png	[]	[]	{'#other_birds': 1}	{'bird': 8}
713127	3597332	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//713127_3597332_singleton_obj.png	['cabinets', 'kitchen counter and cabinets', 'and cabinets']	[(0.14873518, 'cabinet'), (0.22945134, 'cabinets'), (0.74962264, 'counter top')]	{}	{'cabinet': 4, 'cabinets': 2, 'kitchen counter and cabinets': 1, 'counter': 1, 'counter top': 1}
2353522	3779829	foodstuff.n.02	mozzarella	food, nutrient	http://object-naming-amore.upf.edu//2353522_3779829_seed_ambiguous.png	['toppings', 'pizza toppings']	[(0.081898555, 'topping'), (0.42930585, 'pizza'), (0.47278678, 'toppings'), (0.49751347, 'tomato')]	{}	{'pizza': 4, 'toppings': 2, 'pizza toppings': 1, 'tomato': 1, 'topping': 1}
2341443	942684	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2341443_942684_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'zebra': 7}
2408037	269457	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2408037_269457_supercat_unique.png	[]	[(0.16982776, 'dog'), (0.7332804, 'carpet')]	{'#occlusion': 1, '#other_animal': 1}	{'rug': 4, 'carpet': 1, 'dog': 1}
2388171	675160	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2388171_675160_supercat_unique.png	[]	[(0.24477078, 'numberplate'), (0.24646479, 'license plate'), (0.31693113, 'bumper'), (0.80208015, 'truck bed')]	{'#occlusion': 1, '#bbox': 1}	{'truck bed': 2, 'bumper': 1, 'license plate': 1, 'truck': 1, 'numberplate': 1}
1744	1643716	furnishing.n.02	carpet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//1744_1643716_singleton_obj.png	[]	[(-0.017669495, 'man'), (0.23655084, 'chair'), (0.37718326, 'floor')]	{'#occlusion': 1}	{'carpet': 3, 'floor': 2, 'man': 1, 'chair': 1}
2320380	2704006	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2320380_2704006_singleton_obj.png	[]	[(0.7606675, 'bed cover')]	{'#occlusion': 1}	{'bed': 6, 'bed cover': 1}
2336523	2345640	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2336523_2345640_singleton_obj.png	[]	[(0.31000152, 'car')]	{'#other_animal': 1}	{'dog': 6, 'car': 1}
2373155	734088	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2373155_734088_singleton_obj.png	[]	[]	{'#other_animal': 2}	{'dog': 6}
2369125	1764767	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2369125_1764767_singleton_obj.png	[]	[]	{'#other_animal': 2}	{'zebra': 6}
1592180	1607004	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//1592180_1607004_supercat_unique.png	['clothes']	[(0.17416549, 'tie'), (0.22403303, 'man'), (0.31026942, 'suit'), (0.4863198, 'clothes'), (0.649295, 'coat')]	{}	{'jacket': 2, 'suit': 2, 'man': 1, 'clothes': 1, 'tie': 1, 'coat': 1}
2404227	345173	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2404227_345173_singleton_obj.png	[]	[(0.319879, 'girl')]	{'#other_animal': 1}	{'giraffe': 7, 'girl': 1}
2325675	2853600	furnishing.n.02	carpeting	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2325675_2853600_supercat_unique.png	[]	[(0.1507791, 'cat'), (0.35249925, 'floor')]	{'#other_animal': 1}	{'carpet': 4, 'cat': 3, 'floor': 1}
2394137	1213902	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2394137_1213902_singleton_obj.png	[]	[(0.13904583, 'checkpoint'), (0.4378754, 'building'), (0.4466453, 'cabin')]	{'#bbox': 1}	{'house': 2, 'cabin': 2, 'building': 2, 'checkpoint': 1, 'a-frame house': 1}
2334689	3675440	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2334689_3675440_singleton_obj.png	[]	[]	{'#other_animal': 1}	{'cow': 8}
2414723	3799390	furnishing.n.02	chair	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2414723_3799390_seed_ambiguous.png	[]	[(0.14399786, 'paper'), (0.3038553, 'table')]	{'#occlusion': 2}	{'chair': 4, 'table': 2, 'paper': 1}
